symbol,input_window,fold,dataset,horizon,MAE,MSE,RMSE,MAPE
ETHUSDT,28,3,test,1,0.0002700625288118492,2.357810849777402e-07,0.00048557294506360233,4.705563991075226
ETHUSDT,28,3,test,2,0.0003617900759316558,4.498502107502066e-07,0.000670708737642657,6.157291229370161
ETHUSDT,28,3,test,3,0.0004684148998586496,7.121516158063352e-07,0.0008438907605883212,7.791112388995187
ETHUSDT,28,3,test,4,0.000550091814420865,9.229911050147149e-07,0.0009607242606568833,9.165318075392435
ETHUSDT,28,3,test,5,0.0006174207048972825,1.1137798089203604e-06,0.0010553576687172745,10.362472225203698
ETHUSDT,28,3,test,6,0.0006873315914377901,1.3038025736009813e-06,0.0011418417463033052,11.667992511553567
ETHUSDT,28,3,test,7,0.000757121674013573,1.566031063838901e-06,0.0012514116284575996,12.489577007883224
ETHUSDT,28,4,train,1,0.0003525917117573767,3.6625869712959036e-07,0.0006051931073050901,4.831362141497749
ETHUSDT,28,4,train,2,0.0004757185847140688,6.519337482891197e-07,0.0008074241439845107,6.724531283190566
ETHUSDT,28,4,train,3,0.0006320280071049548,1.085947889946978e-06,0.0010420882352022683,8.873615630693369
ETHUSDT,28,4,train,4,0.000794233151155567,1.5811616718026473e-06,0.0012574425123251748,11.278270997112362
ETHUSDT,28,4,train,5,0.0008211036806850384,1.7078432290225912e-06,0.001306844760873529,11.846251838558391
ETHUSDT,28,4,train,6,0.0009210852555508461,2.2018401857921107e-06,0.0014838598942595999,13.044875494062316
ETHUSDT,28,4,train,7,0.0009814404049185404,2.453321847606532e-06,0.0015663083501043249,14.306290036456257
ETHUSDT,28,4,validation,1,0.0002697858424256768,2.426070628709152e-07,0.0004925515839695525,4.3099063078635345
ETHUSDT,28,4,validation,2,0.0003821574774952764,4.674640560651795e-07,0.0006837134312452692,6.125931180760621
ETHUSDT,28,4,validation,3,0.0004877619863250055,7.139129162746223e-07,0.0008449336756660977,7.843801784988245
ETHUSDT,28,4,validation,4,0.0005893913116714343,9.655048374438946e-07,0.0009826010571151928,9.424182573268567
ETHUSDT,28,4,validation,5,0.0006393285980812937,1.1467554097979807e-06,0.0010708666629408075,10.341067569748216
ETHUSDT,28,4,validation,6,0.0007021087606319212,1.337370271467417e-06,0.0011564472627264145,11.325095421654577
ETHUSDT,28,4,validation,7,0.0007584175341167293,1.5198177292293815e-06,0.001232808877819016,12.382087926010282
ETHUSDT,28,4,test,1,0.000310942987628001,3.448264935797643e-07,0.0005872192891754871,4.428418317972872
ETHUSDT,28,4,test,2,0.0004275367841310368,6.444679135117297e-07,0.0008027875892860636,6.042199267561275
ETHUSDT,28,4,test,3,0.0005442154632374086,9.518827628666071e-07,0.0009756447933887656,7.630314388212818
ETHUSDT,28,4,test,4,0.0006653768277927343,1.2928974832782508e-06,0.0011370564995980853,9.221224516022348
ETHUSDT,28,4,test,5,0.0007209393152589075,1.536581942798058e-06,0.001239589425091251,10.130799212014386
ETHUSDT,28,4,test,6,0.000796693176107277,1.8372585732320196e-06,0.0013554551166423843,11.144704004495413
ETHUSDT,28,4,test,7,0.0008564207492093457,2.0772679401102356e-06,0.001441273027607967,12.10431693164763
ETHUSDT,28,5,train,1,0.00028078974227476307,2.752185853002593e-07,0.0005246127955933398,4.208367230838923
ETHUSDT,28,5,train,2,0.0004408835682494321,5.873928841213072e-07,0.0007664156079577889,6.781101747861208
ETHUSDT,28,5,train,3,0.000571014626873262,9.123125746606109e-07,0.0009551505507827605,8.750223853638104
ETHUSDT,28,5,train,4,0.0006718138197657609,1.215193388718239e-06,0.0011023581036660633,10.30892224485533
ETHUSDT,28,5,train,5,0.0007756174401664206,1.5479372062191136e-06,0.0012441612460686571,12.267116960274446
ETHUSDT,28,5,train,6,0.0008356539882039594,1.779167004020562e-06,0.0013338541914394398,13.202657695152315
ETHUSDT,28,5,train,7,0.0009077311958189102,2.03545287893651e-06,0.001426692986923434,14.418038214836232
ETHUSDT,28,5,validation,1,0.00025571174050738045,2.914544801870511e-07,0.0005398652426180547,3.76727667690245
ETHUSDT,28,5,validation,2,0.0003921401741509878,5.725096759461518e-07,0.0007566436915392553,5.821956321447619
ETHUSDT,28,5,validation,3,0.000506350484748887,8.493485847760289e-07,0.0009216010985106457,7.5093099353015145
ETHUSDT,28,5,validation,4,0.0006030938492874021,1.095775273893218e-06,0.0010467928514721612,8.9709577424561
ETHUSDT,28,5,validation,5,0.0006855918420936773,1.3364267766357696e-06,0.0011560392625840049,10.349240440046815
ETHUSDT,28,5,validation,6,0.0007626506654165231,1.6068960286255849e-06,0.001267634027874601,11.459822736022804
ETHUSDT,28,5,validation,7,0.0008381302107632692,1.857360412703707e-06,0.001362850106469419,12.63795824365839
ETHUSDT,28,5,test,1,0.000232703111587143,2.026686563138981e-07,0.0004501873569014329,4.597693377474964
ETHUSDT,28,5,test,2,0.0003664720491929569,4.1446967877351936e-07,0.0006437931956564308,7.472738906873165
ETHUSDT,28,5,test,3,0.00047884119504379804,6.292620113707203e-07,0.0007932603679566503,9.748634014899839
ETHUSDT,28,5,test,4,0.0005735251740925472,8.099325226201705e-07,0.0008999625117860024,11.726575719310627
ETHUSDT,28,5,test,5,0.0006666515362739027,9.986425131638124e-07,0.0009993210260791135,14.171261635721969
ETHUSDT,28,5,test,6,0.0007302038184295026,1.1902360848156714e-06,0.0010909794153950254,15.313528355082104
ETHUSDT,28,5,test,7,0.0008061746115691148,1.3807463578842722e-06,0.0011750516405180974,17.045787768362626
BNBUSDT,7,1,train,1,0.00043238294560601486,5.956138267030209e-07,0.0007717602132158802,4.720561314528
BNBUSDT,7,1,train,2,0.000686815436816628,1.3106932996568469e-06,0.0011448551435255235,7.3728085523497775
BNBUSDT,7,1,train,3,0.0009051258874258286,2.0807435948685232e-06,0.001442478282286608,9.6417153217211
BNBUSDT,7,1,train,4,0.0009873191623893192,2.6566071960285793e-06,0.0016299101803561383,9.332435929127085
BNBUSDT,7,1,train,5,0.0011616490545810652,3.479153421410994e-06,0.001865248889936942,10.890671883843288
BNBUSDT,7,1,train,6,0.0013735435476357125,4.380702897690407e-06,0.0020930128756628343,13.592520413023626
BNBUSDT,7,1,train,7,0.0015424757723492566,5.239838251459825e-06,0.002289069298090345,15.425019494471268
BNBUSDT,7,1,validation,1,0.00040104436634167556,4.333991419401859e-07,0.0006583305719319025,6.6940676806790185
BNBUSDT,7,1,validation,2,0.0006335336560402167,9.320667488155831e-07,0.0009654360407689279,10.312202655000448
BNBUSDT,7,1,validation,3,0.0008185112683092878,1.479923990604034e-06,0.001216521265989228,13.261144367094241
BNBUSDT,7,1,validation,4,0.000770264430540589,1.658482192131357e-06,0.0012878207142810513,11.238899258107338
BNBUSDT,7,1,validation,5,0.0008960483745810462,2.120824741654331e-06,0.0014563051677633817,13.020667479657465
BNBUSDT,7,1,validation,6,0.0011373888925143522,2.887305498794785e-06,0.0016992073148367698,17.293552286368
BNBUSDT,7,1,validation,7,0.001306035659323071,3.510340583762616e-06,0.001873590292396557,19.900237778341662
BNBUSDT,7,1,test,1,0.0005173294882352033,5.051979355374856e-07,0.0007107727734919828,12.785422007954663
BNBUSDT,7,1,test,2,0.0007776883947841987,1.0597505937840662e-06,0.001029441884607415,18.70194784624138
BNBUSDT,7,1,test,3,0.000975741982926573,1.6214450682665285e-06,0.0012733597560259742,22.847757372791374
BNBUSDT,7,1,test,4,0.0008050258038597571,1.4703402038162854e-06,0.0012125758548710613,17.18754428978786
BNBUSDT,7,1,test,5,0.0009202506961613691,1.8529418098646813e-06,0.0013612280521149574,19.261990381306024
BNBUSDT,7,1,test,6,0.0012466107571672263,2.7559523658710555e-06,0.0016601061309058091,27.656542778633636
BNBUSDT,7,1,test,7,0.0014251642136577823,3.3772894996024932e-06,0.0018377403243120321,31.606649493880717
BNBUSDT,7,2,train,1,0.0003477606918003452,4.647504434252531e-07,0.0006817260765331286,3.6194709089304693
BNBUSDT,7,2,train,2,0.0005114783306301188,9.691222185745614e-07,0.00098444005331689,5.325175132357876
BNBUSDT,7,2,train,3,0.0006787840553131421,1.5526105306714354e-06,0.0012460379330788592,6.826075855714437
BNBUSDT,7,2,train,4,0.0008439580575479003,2.2526032198894847e-06,0.001500867489117372,8.317396613679733
BNBUSDT,7,2,train,5,0.0009740307976653164,2.9049133971664637e-06,0.001704380649141049,9.63874460160567
BNBUSDT,7,2,train,6,0.0011032407212573086,3.6367127714033237e-06,0.0019070167202736644,10.823933018684311
BNBUSDT,7,2,train,7,0.0012430203783488588,4.5868031872117935e-06,0.0021416823263994576,12.001060821416084
BNBUSDT,7,2,validation,1,0.000260667878615782,2.857826577622529e-07,0.0005345864361936738,5.025411451169388
BNBUSDT,7,2,validation,2,0.00037157389945823986,5.664632770699178e-07,0.0007526375469440239,6.624680627537889
BNBUSDT,7,2,validation,3,0.0004663255703698222,8.659176808190698e-07,0.0009305469793723849,7.975216723598074
BNBUSDT,7,2,validation,4,0.0005630390695702601,1.1764392203496093e-06,0.0010846378291160645,9.42231997930449
BNBUSDT,7,2,validation,5,0.0006600056619643648,1.5116042978829555e-06,0.0012294731790010532,10.983322281647256
BNBUSDT,7,2,validation,6,0.0007486477369817032,1.8129864127825764e-06,0.0013464718388375512,12.749131190120208
BNBUSDT,7,2,validation,7,0.0008320390093140735,2.1280388148124657e-06,0.001458779906227278,14.038487511588539
BNBUSDT,7,2,test,1,0.0002702297140392249,2.4130279353275767e-07,0.000491225807071206,9.443636929953248
BNBUSDT,7,2,test,2,0.00030535131003952914,3.9520432486239845e-07,0.0006286527856157152,8.048684195938135
BNBUSDT,7,2,test,3,0.0003739622545642135,5.855799005676556e-07,0.0007652319259986842,10.037176659593754
BNBUSDT,7,2,test,4,0.0004358079264283496,7.743761545750308e-07,0.000879986451358787,11.025272472166602
BNBUSDT,7,2,test,5,0.000509517756094951,1.0162175645607003e-06,0.00100807617001926,12.425959782249532
BNBUSDT,7,2,test,6,0.0006257103124083776,1.256157311461362e-06,0.001120784239477591,17.09962561474711
BNBUSDT,7,2,test,7,0.0006751088444960248,1.4587362923974948e-06,0.0012077815582287614,17.64417831098039
BNBUSDT,7,3,train,1,0.000394693844416131,5.000427609119668e-07,0.0007071370170709258,4.8788545948993
BNBUSDT,7,3,train,2,0.0005558591353550897,1.0187532485387546e-06,0.0010093330711607317,6.5561323153543825
BNBUSDT,7,3,train,3,0.0006822312506524519,1.5421018304815705e-06,0.0012418139274793026,8.063068191095562
BNBUSDT,7,3,train,4,0.0008328240184792005,2.2066918472447685e-06,0.0014854938058587684,9.67137581843434
BNBUSDT,7,3,train,5,0.000929786261254958,2.7209867482039106e-06,0.0016495413751112492,11.07135230924801
BNBUSDT,7,3,train,6,0.001026084044929219,3.217988266586251e-06,0.0017938752093125795,12.14843205132942
BNBUSDT,7,3,train,7,0.0011253919321218366,3.806843705132204e-06,0.0019511134526552277,13.35354679826909
BNBUSDT,7,3,validation,1,0.000307857888446245,2.3194997815174816e-07,0.0004816118542475342,9.661689083730959
BNBUSDT,7,3,validation,2,0.0003792724284368402,4.1236572654316516e-07,0.0006421570886809279,11.212840166214635
BNBUSDT,7,3,validation,3,0.0004680555462981279,6.229704922786316e-07,0.0007892847979523181,13.693327795839819
BNBUSDT,7,3,validation,4,0.0005426930721114752,8.200547130747291e-07,0.00090556872355152,15.47147672974862
BNBUSDT,7,3,validation,5,0.0006533588854257434,1.0674243453216557e-06,0.0010331623034749457,19.245206798242663
BNBUSDT,7,3,validation,6,0.0006959960958616692,1.2675387433909415e-06,0.001125850231332277,19.720233152034652
BNBUSDT,7,3,validation,7,0.000778841824872977,1.5104556596691515e-06,0.0012290059640494636,22.337614091240766
BNBUSDT,7,3,test,1,0.00028703967483352256,1.8807075417114833e-07,0.00043367125126199954,5.616735078509473
BNBUSDT,7,3,test,2,0.00038648419526900657,3.726383284381298e-07,0.0006104410933399961,7.172564348873685
BNBUSDT,7,3,test,3,0.00047444942147016416,5.680182279784655e-07,0.0007536698401677392,8.806892563586963
BNBUSDT,7,3,test,4,0.0005677073551449114,7.892163078572027e-07,0.0008883784710680481,10.362306796872607
BNBUSDT,7,3,test,5,0.0006510582552749205,9.977083803090259e-07,0.0009988535329611774,12.22267864057624
BNBUSDT,7,3,test,6,0.0007142781150279681,1.1991775746866607e-06,0.0010950696665905145,13.180327937350622
BNBUSDT,7,3,test,7,0.0007844392639845819,1.4270446119654952e-06,0.0011945897253724791,14.544625642020447
BNBUSDT,7,4,train,1,0.00034664854186085135,5.155070075912881e-07,0.0007179881667487898,4.309911057279007
BNBUSDT,7,4,train,2,0.0004569759869467574,8.644445861841248e-07,0.0009297551216229598,5.859954091204795
BNBUSDT,7,4,train,3,0.0005683335472124737,1.2658436670821772e-06,0.001125097181172443,7.3794077438205985
BNBUSDT,7,4,train,4,0.0007046767899134226,1.8302679702490918e-06,0.001352873966875367,9.039138865371713
BNBUSDT,7,4,train,5,0.000814114513007047,2.3077745054302062e-06,0.0015191361049722327,10.862089063451963
BNBUSDT,7,4,train,6,0.0009517684324064837,2.988125585998046e-06,0.0017286195608051083,12.79277045686516
BNBUSDT,7,4,train,7,0.001071533912400753,3.625247952757606e-06,0.0019040083909367643,14.681163787744374
BNBUSDT,7,4,validation,1,0.00023239422836182348,1.7512924522416724e-07,0.0004184844623449803,3.9043105398836193
BNBUSDT,7,4,validation,2,0.0003237826622875132,3.444340196020277e-07,0.0005868850139525014,5.410903332428927
BNBUSDT,7,4,validation,3,0.00042012321219066413,5.422130316831228e-07,0.000736351160577019,7.056047353928564
BNBUSDT,7,4,validation,4,0.000511570525173266,7.531382205752575e-07,0.000867835364902386,8.568795283376609
BNBUSDT,7,4,validation,5,0.0005951414167744189,9.584859771952886e-07,0.0009790229707189145,10.229945321150339
BNBUSDT,7,4,validation,6,0.0006848755226966421,1.197236659702986e-06,0.0010941831015433322,11.780985277365877
BNBUSDT,7,4,validation,7,0.0007678267740181473,1.440452072571607e-06,0.0012001883487901418,13.378856453563728
BNBUSDT,7,4,test,1,0.0002018305389327265,1.4690854036246584e-07,0.00038328649906103635,4.212212568733436
BNBUSDT,7,4,test,2,0.0002732225488124078,2.759962947670971e-07,0.0005253534950555646,5.544390482357678
BNBUSDT,7,4,test,3,0.0003504930977193457,4.292645407907857e-07,0.0006551828300488236,6.945744136372098
BNBUSDT,7,4,test,4,0.00042767847257724775,5.848053204293895e-07,0.0007647256504324865,8.468747699676458
BNBUSDT,7,4,test,5,0.0005117662156396333,7.630516245150978e-07,0.0008735282620013493,10.580205524369639
BNBUSDT,7,4,test,6,0.0005953790832735854,9.62466957953115e-07,0.0009810540035865075,12.567785825715868
BNBUSDT,7,4,test,7,0.0006775425405080387,1.1722642420522794e-06,0.0010827115230070655,14.739003206730219
BNBUSDT,7,5,train,1,0.0002730500005892074,3.1120529339853966e-07,0.0005578577716573819,4.161853049775948
BNBUSDT,7,5,train,2,0.0003842286778385812,6.258226712888782e-07,0.0007910895469470433,5.8653724995950425
BNBUSDT,7,5,train,3,0.0005238799020301883,1.0208853225300922e-06,0.0010103886987343495,7.878365325935438
BNBUSDT,7,5,train,4,0.0006306535630090501,1.4276191574150487e-06,0.001194830179320496,9.277106704484915
BNBUSDT,7,5,train,5,0.0007375498822080268,1.8739483380359114e-06,0.0013689223272472077,10.647304530339094
BNBUSDT,7,5,train,6,0.0008402597272022581,2.258061426936049e-06,0.0015026847397029254,12.418357156709368
BNBUSDT,7,5,train,7,0.0009228702955603301,2.742506640650734e-06,0.0016560515211341506,13.261576313238358
BNBUSDT,7,5,validation,1,0.0001946744052727093,1.3180367283421944e-07,0.0003630477555835037,4.4662956560452605
BNBUSDT,7,5,validation,2,0.00027146606912841197,2.688473777274902e-07,0.0005185049447473864,6.011320505253002
BNBUSDT,7,5,validation,3,0.00036892893764762727,4.2732078013553683e-07,0.0006536977743082325,8.152265246503298
BNBUSDT,7,5,validation,4,0.00043950629594942484,5.853770127263218e-07,0.0007650993482720541,9.4591502719204
BNBUSDT,7,5,validation,5,0.0005073866990756594,7.569642496503114e-07,0.0008700369243028203,10.638377995308005
BNBUSDT,7,5,validation,6,0.0005922287812225101,9.488031134132314e-07,0.000974065251106532,12.764494905631379
BNBUSDT,7,5,validation,7,0.0006375507183770229,1.1376176831156552e-06,0.0010665916196537712,13.125006324753723
BNBUSDT,7,5,test,1,0.00017146191978012614,8.073929906425614e-08,0.00028414661543691864,4.825322386822099
BNBUSDT,7,5,test,2,0.00024014546344572652,1.6767799567149157e-07,0.0004094850371765635,6.564279504415292
BNBUSDT,7,5,test,3,0.0003262343125573425,2.6630412351713524e-07,0.0005160466292081901,8.847541123432533
BNBUSDT,7,5,test,4,0.0003873756344308876,3.7097179152480767e-07,0.0006090745369204065,10.173738451588042
BNBUSDT,7,5,test,5,0.00044352226967897914,4.714582463251531e-07,0.0006866281718114638,11.522463985252259
BNBUSDT,7,5,test,6,0.000522952621328183,5.930868969470072e-07,0.0007701213520913487,13.880759375990554
BNBUSDT,7,5,test,7,0.0005531426029526237,6.963952766991055e-07,0.0008345030117975042,14.177790634509002
BNBUSDT,14,1,train,1,0.0006105172178408569,8.504764600875955e-07,0.000922212806291257,7.134230349331183
BNBUSDT,14,1,train,2,0.0008831076090505568,1.618538845487565e-06,0.0012722180809466453,10.406295111719878
BNBUSDT,14,1,train,3,0.0009974212793806337,2.1905349056423342e-06,0.0014800455755287856,10.97621113745241
BNBUSDT,14,1,train,4,0.0011926511737378848,3.011355959744647e-06,0.0017353258943912082,13.034932225216137
BNBUSDT,14,1,train,5,0.0013735272867642968,3.813133252880723e-06,0.0019527245716897002,15.183654279478862
BNBUSDT,14,1,train,6,0.0014196401995022903,4.3099245551547515e-06,0.0020760357788715375,14.596733312820428
BNBUSDT,14,1,train,7,0.0016328972982957671,5.288911890454282e-06,0.0022997634422814626,17.452736449054264
BNBUSDT,14,1,validation,1,0.0006391166589998904,7.319410489696531e-07,0.0008555355334348498,10.798869395371993
BNBUSDT,14,1,validation,2,0.0009455164423942157,1.485903416286096e-06,0.0012189763805283906,15.827034122135572
BNBUSDT,14,1,validation,3,0.0009585513305204741,1.7418510752240392e-06,0.0013197920575696912,15.701371961266055
BNBUSDT,14,1,validation,4,0.0011481272762106608,2.4813791691897703e-06,0.0015752394005959128,18.631373615036534
BNBUSDT,14,1,validation,5,0.001360256967495409,3.274022797651245e-06,0.0018094260962115156,21.94853243926433
BNBUSDT,14,1,validation,6,0.0012730034938794382,3.227053649892778e-06,0.0017964001920209144,19.57971374718236
